code,version,date,partie,sous_partie,livre,titre,chapitre,article,type
code_de_l'entrée_et_du_séjour_des_étrangers_et_du_droit_d'asile,5939582,2013-08-19,Réglementaire,NA,7,3,3,R733-10,doublon
code_de_l'entrée_et_du_séjour_des_étrangers_et_du_droit_d'asile,5939582,2013-08-19,Réglementaire,NA,7,3,3,R733-11,doublon
code_de_l'entrée_et_du_séjour_des_étrangers_et_du_droit_d'asile,5939582,2013-08-19,Réglementaire,NA,7,3,3,R733-12,doublon
code_de_l'entrée_et_du_séjour_des_étrangers_et_du_droit_d'asile,ed88b9a,2014-05-26,Réglementaire,NA,5,5,3,R553-14-1,inversion R553-14 bis
code_de_l'entrée_et_du_séjour_des_étrangers_et_du_droit_d'asile,9e38acf,2015-07-31,Législative,NA,7,5,1,L751-2,inversion L752-3
code_de_l'entrée_et_du_séjour_des_étrangers_et_du_droit_d'asile,4437584,2019-01-01,Réglementaire,NA,2,1,3,R213-4,doublon
code_de_l'entrée_et_du_séjour_des_étrangers_et_du_droit_d'asile,3e9bef5,2019-03-01,Législative,NA,6,1,1,L611-6-1,doublon
code_de_l'environnement,4494288,2000-09-21,Législative,NA,1,2,3,L123-1,inversion L123-3
code_de_l'environnement,4494288,2000-09-21,Législative,NA,5,2,1,L521-1,inversion L521-16
code_de_l'environnement,4494288,2000-09-21,Législative,NA,5,4,1,L541-9,inversion L541-10
code_de_l'environnement,0eb09a4,2001-04-14,Législative,NA,5,2,1,L521-6,inversion L521-16
code_de_l'environnement,0eb09a4,2001-04-14,Législative,NA,5,2,2,L522-4,inversion L522-7
code_de_l'environnement,75f0728,2003-08-07,Réglementaire,NA,2,1,3,R*213-49,inversion R*213-50
code_de_l'environnement,75f0728,2003-08-07,Réglementaire,NA,2,2,9,R*229-8,inversion R*229-14
code_de_l'environnement,a9c1f09,2004-04-17,Législative,NA,2,2,9,L229-7,inversion L229-13
code_de_l'environnement,a9c1f09,2004-04-17,Législative,NA,2,2,9,L229-12,inversion L229-16
code_de_l'environnement,a9c1f09,2004-04-17,Législative,NA,2,2,9,L229-14,inversion L229-17
code_de_l'environnement,0ef7904,2004-07-16,Réglementaire,NA,2,1,4,R*214-2,inversion R*214-3
code_de_l'environnement,b0849d1,2004-11-14,Législative,NA,5,7,1,L571-25,inversion L572-11
code_de_l'environnement,b0849d1,2004-11-14,Législative,NA,5,8,1,L581-11,doublon
code_de_l'environnement,aa547bf,2005-06-26,Législative,NA,4,3,7,L437-1,doublon
code_de_l'environnement,298d0a3,2005-07-01,Législative,NA,5,7,1,L571-13,inversion L572-11
code_de_l'environnement,963d25b,2005-08-05,Réglementaire,NA,1,2,1,R121-9,inversion R121-10
code_de_l'environnement,963d25b,2005-08-05,Réglementaire,NA,1,2,2,R122-2,inversion R122-4
code_de_l'environnement,963d25b,2005-08-05,Réglementaire,NA,1,2,2,R122-17,inversion R122-18
code_de_l'environnement,963d25b,2005-08-05,Réglementaire,NA,1,2,2,R122-20,inversion R122-24
code_de_l'environnement,963d25b,2005-08-05,Réglementaire,NA,1,2,2,R122-19,inversion R122-20
code_de_l'environnement,963d25b,2005-08-05,Réglementaire,NA,4,3,6,D436-1,inversion R436-94
code_de_l'environnement,d599f47,2005-10-27,Législative,NA,2,2,9,L229-21,inversion L229-24
code_de_l'environnement,d3be991,2006-12-31,Législative,NA,2,1,3,L213-2,inversion L213-4
code_de_l'environnement,d3be991,2006-12-31,Législative,NA,2,1,3,L213-5,inversion L213-9-3
code_de_l'environnement,d3be991,2006-12-31,Législative,NA,2,1,3,L213-14,inversion L213-22
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,1,5,R515-2,inversion R515-8
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,2,2,R522-5,inversion R522-12
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,2,2,R522-2,inversion R522-5
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,2,2,R522-9,inversion R522-13
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,2,2,R522-18,inversion R522-29
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,2,2,R522-16,inversion R522-19
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,2,2,R522-20,inversion R522-30
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,2,2,R522-1,inversion R522-23
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,2,2,R522-31,inversion R522-46
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,2,2,R522-33,inversion R522-37
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,2,2,R522-34,inversion R522-39
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,2,2,R522-40,inversion R522-43
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,2,2,R522-35,inversion R522-41
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,3,2,R532-5,inversion R532-16
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,3,2,R532-6,inversion R532-17
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,3,2,R532-8,inversion R532-14
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,3,2,R532-11,inversion R532-15
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,3,2,R532-19,inversion R532-24
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,4,2,R542-16,inversion R542-17
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,4,2,R542-53,inversion R542-54
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,4,3,R543-133,inversion R543-135
code_de_l'environnement,f02280c,2007-10-16,Réglementaire,NA,5,8,1,R581-39,inversion R581-44
code_de_l'environnement,f2d3031,2007-12-17,Réglementaire,NA,2,1,4,R214-32,doublon
code_de_l'environnement,0aa7aa3,2007-12-31,Réglementaire,NA,5,2,2,R522-41,inversion R522-44
code_de_l'environnement,0aa7aa3,2007-12-31,Réglementaire,NA,5,2,2,R522-42,inversion R522-45
code_de_l'environnement,6ecb47a,2008-01-01,Réglementaire,NA,2,1,3,R213-77,doublon
code_de_l'environnement,6ecb47a,2008-01-01,Réglementaire,NA,2,1,4,R214-126,inversion R214-128
code_de_l'environnement,6ecb47a,2008-01-01,Réglementaire,NA,2,1,4,R214-129,inversion R214-147
code_de_l'environnement,c72807b,2009-01-16,Réglementaire,NA,5,3,2,R532-9,inversion D532-17-1
code_de_l'environnement,52fdbf0,2010-01-16,Réglementaire,NA,5,4,2,D542-18,inversion R542-19
code_de_l'environnement,fe2acad,2010-07-14,Législative,NA,5,4,1,L541-10-7,inversion L541-10-8
code_de_l'environnement,3ce2208,2010-10-23,Législative,NA,2,2,9,L229-11,inversion L229-15
code_de_l'environnement,d9b1254,2010-12-19,Législative,NA,6,5,5,L655-6,doublon
code_de_l'environnement,268ab5a,2010-12-23,Réglementaire,NA,5,5,4,R554-3,inversion R554-9
code_de_l'environnement,76c9e32,2011-01-01,Législative,NA,1,5,1,L151-1,doublon
code_de_l'environnement,49fc354,2011-05-10,Réglementaire,NA,5,2,3,R523-5,doublon
code_de_l'environnement,cfbe18e,2011-12-30,Législative,NA,2,1,3,L213-10-8,doublon
code_de_l'environnement,f6771c0,2012-01-01,Réglementaire,NA,2,2,6,R226-16,doublon
code_de_l'environnement,8f177ac,2012-01-07,Législative,NA,5,9,6,L596-5,inversion L596-10
code_de_l'environnement,8f177ac,2012-01-07,Législative,NA,5,9,6,L596-8,inversion L596-11
code_de_l'environnement,8f177ac,2012-01-07,Législative,NA,5,9,6,L596-1,inversion L596-8
code_de_l'environnement,8f177ac,2012-01-07,Législative,NA,5,9,6,L596-2,inversion L596-13
code_de_l'environnement,20af244,2012-07-01,Réglementaire,NA,5,5,4,R554-19,inversion R554-34
code_de_l'environnement,3e738e6,2013-07-01,Législative,NA,4,1,4,L414-5-1,doublon
code_de_l'environnement,395add0,2014-10-16,Réglementaire,NA,5,2,2,R522-17,inversion R522-18
code_de_l'environnement,c8caf67,2015-11-20,Réglementaire,NA,2,2,2,D222-1-A,inversion R222-7
code_de_l'environnement,146357c,2015-12-04,Législative,NA,2,2,9,L229-11-1,inversion L229-16
code_de_l'environnement,4f64b98,2016-02-12,Législative,NA,5,9,6,L596-10,inversion L596-23
code_de_l'environnement,4728db6,2016-08-10,Législative,NA,6,1,4,L614-3,doublon
code_de_l'environnement,4728db6,2016-08-10,Législative,NA,6,2,4,L624-5,doublon
code_de_l'environnement,7a322c6,2017-01-01,Réglementaire,NA,1,3,1,R131-28-8,inversion R131-31-1
code_de_l'environnement,adabde7,2017-03-01,Législative,NA,5,9,3,L593-1,doublon
code_de_l'environnement,56f7993,2017-03-24,Réglementaire,NA,1,3,4,D134-20,inversion R134-33
code_de_l'environnement,06c11ef,2017-11-20,Réglementaire,NA,4,1,2,R412-1-2,inversion R412-4
code_de_l'environnement,4c9a73c,2018-01-01,Réglementaire,NA,5,4,3,R543-299,inversion R543-301
code_de_l'environnement,a43db03,2019-08-07,Réglementaire,NA,2,1,4,R214-109,doublon
code_de_l'environnement,26a0a56,2019-12-20,Réglementaire,NA,5,6,1,R561-6,inversion R561-9
code_de_l'environnement,03fe82f,2019-12-30,Législative,NA,2,1,3,L213-9-1,doublon
code_de_l'environnement,2e176a4,2021-01-01,Réglementaire,NA,5,4,1,D541-95,inversion R541-178
code_de_l'urbanisme,7a0a24d,1973-11-13,Législative,NA,1,1,0,L110-1,inversion L122-3
code_de_l'urbanisme,7a0a24d,1973-11-13,Législative,NA,2,1,1,L211-1,inversion L222-2
code_de_l'urbanisme,7a0a24d,1973-11-13,Législative,NA,3,1,2,L312-4,inversion L312-7
code_de_l'urbanisme,7a0a24d,1973-11-13,Législative,NA,3,1,2,L312-1,inversion L312-8
code_de_l'urbanisme,7a0a24d,1973-11-13,Législative,NA,3,1,2,L312-5,inversion L312-10
code_de_l'urbanisme,7a0a24d,1973-11-13,Législative,NA,3,1,2,L312-6,inversion L312-13
code_de_l'urbanisme,7a0a24d,1973-11-13,Législative,NA,3,1,8,L318-5,inversion L318-6
code_de_l'urbanisme,7a0a24d,1973-11-13,Législative,NA,3,1,1,L311-1,inversion L334-3
code_de_l'urbanisme,7a0a24d,1973-11-13,Législative,NA,3,3,2,L332-1,inversion L340-2
code_de_l'urbanisme,7a0a24d,1973-11-13,Législative,NA,4,8,0,L480-1,inversion L480-11
code_de_l'urbanisme,7a0a24d,1973-11-13,Législative,NA,4,2,1,L421-5,inversion L480-10
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,1,2,2,R*122-2,inversion R160-3
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,1,2,2,R*122-16,inversion R143-2
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,2,1,1,R211-1,inversion R*211-3
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,2,1,1,R211-10,inversion R211-11
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,2,1,1,R211-6,inversion R*215-2
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,3,1,3,R313-1,inversion R313-3
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,3,2,1,R*321-13,inversion R*321-17
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,3,2,1,R*321-14,inversion R*321-18
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,3,3,1,R*331-13,inversion R*331-15
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,3,1,1,R*311-2,inversion R333-5
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,3,1,1,R*311-10,inversion R*311-20
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,3,1,3,R313-6,inversion R313-10
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,3,1,3,R313-11,inversion R333-6
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,3,2,2,R322-48,inversion R322-49
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,4,1,0,R*410-1,inversion R460-7
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,4,2,1,R421-44,inversion R421-57
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,4,3,0,R*430-10,inversion R*430-17
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,4,3,0,R*430-1,inversion R480-1
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,4,5,1,R451-3,inversion R460-2
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,5,2,0,R520-8,inversion R520-9
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,5,1,0,R*510-3,inversion R*520-15
code_de_l'urbanisme,7a0a24d,1973-11-13,Réglementaire,NA,5,2,0,R520-5,inversion R520-10
code_de_l'urbanisme,c84a3b4,1974-10-27,Réglementaire,NA,1,3,0,R*130-8,inversion R*130-10
code_de_l'urbanisme,72baf55,1976-01-03,Législative,NA,1,1,1,L111-1,inversion L122-3
code_de_l'urbanisme,72baf55,1976-01-03,Législative,NA,1,1,2,L112-2,inversion L112-3
code_de_l'urbanisme,df7be75,1976-03-27,Réglementaire,NA,3,2,2,R*322-11,inversion R*322-16
code_de_l'urbanisme,04a12bf,1976-04-01,Réglementaire,NA,2,1,1,R*211-2,inversion R*211-9
code_de_l'urbanisme,04a12bf,1976-04-01,Réglementaire,NA,2,1,1,R*211-5,inversion R*211-11
code_de_l'urbanisme,04a12bf,1976-04-01,Réglementaire,NA,2,1,5,R*215-3,inversion R*215-11
code_de_l'urbanisme,04a12bf,1976-04-01,Réglementaire,NA,3,3,2,R*332-8,inversion R*332-14
code_de_l'urbanisme,00e99a6,1977-01-01,Législative,NA,4,2,1,L421-4,inversion L480-6
code_de_l'urbanisme,00e99a6,1977-01-01,Législative,NA,4,5,1,L451-1,inversion L451-6
code_de_l'urbanisme,cea7fa4,1977-01-18,Arrêtés,NA,4,1,0,A410-1,inversion A440-9
code_de_l'urbanisme,4d883ab,1977-07-01,Réglementaire,NA,4,2,1,R421-38-2,inversion R421-38-19
code_de_l'urbanisme,4d883ab,1977-07-01,Réglementaire,NA,4,2,1,R421-38-10,inversion R480-1
code_de_l'urbanisme,e8f96f8,1977-07-08,Réglementaire,NA,1,2,3,R*123-1,inversion R*123-5-1
code_de_l'urbanisme,e8f96f8,1977-07-08,Réglementaire,NA,3,1,3,R313-13,inversion R335-1
code_de_l'urbanisme,3774960,1977-07-10,Réglementaire,NA,1,4,3,R*143-5,inversion R143-21
code_de_l'urbanisme,0a08509,1977-07-22,Arrêtés,NA,4,3,0,A430-1,inversion A430-2
code_de_l'urbanisme,059e61a,1977-07-29,Réglementaire,NA,1,2,3,R*123-2,inversion R*123-5-1
code_de_l'urbanisme,059e61a,1977-07-29,Réglementaire,NA,3,2,1,R*321-2,inversion R*321-6-1
code_de_l'urbanisme,84f90b3,1978-01-01,Réglementaire,NA,3,1,5,R*315-21,inversion R*315-24
code_de_l'urbanisme,84f90b3,1978-01-01,Réglementaire,NA,3,1,5,R*315-13,inversion R315-53
code_de_l'urbanisme,84f90b3,1978-01-01,Réglementaire,NA,4,4,3,R443-2,inversion R*443-5
code_de_l'urbanisme,84f90b3,1978-01-01,Réglementaire,NA,4,4,1,R*441-9,inversion R443-16
code_de_l'urbanisme,84f90b3,1978-01-01,Réglementaire,NA,4,4,1,R*441-4,inversion R*441-9
code_de_l'urbanisme,84f90b3,1978-01-01,Réglementaire,NA,4,4,1,R*441-1,inversion R*441-12
code_de_l'urbanisme,84f90b3,1978-01-01,Réglementaire,NA,4,4,2,R442-7,inversion R442-12
code_de_l'urbanisme,84f90b3,1978-01-01,Réglementaire,NA,4,4,1,R*441-7,inversion R460-2
code_de_l'urbanisme,57c75e4,1978-02-03,Arrêtés,NA,4,4,3,A443-3,inversion A443-9
code_de_l'urbanisme,e750b12,1981-08-19,Réglementaire,NA,4,6,0,R460-2,inversion R*480-7
code_de_l'urbanisme,5eb0f9c,1982-07-07,Réglementaire,NA,1,4,1,R*141-2,inversion R*141-7
code_de_l'urbanisme,a1e5227,1983-01-09,Législative,NA,1,1,0,L110,inversion L122-1-4
code_de_l'urbanisme,a1e5227,1983-01-09,Législative,NA,1,2,3,L123-1,inversion L123-4-1
code_de_l'urbanisme,a1e5227,1983-01-09,Législative,NA,1,2,3,L123-7,inversion L123-7-1
code_de_l'urbanisme,a1e5227,1983-01-09,Législative,NA,1,4,4,L144-2,inversion L144-4
code_de_l'urbanisme,a1e5227,1983-01-09,Législative,NA,1,4,1,L141-2,inversion L144-3
code_de_l'urbanisme,a1e5227,1983-01-09,Législative,NA,1,2,1,L121-11,inversion L160-8
code_de_l'urbanisme,a1e5227,1983-01-09,Législative,NA,3,1,5,L315-3,inversion L315-7
code_de_l'urbanisme,a1e5227,1983-01-09,Législative,NA,3,1,5,L315-1-1,inversion L315-4
code_de_l'urbanisme,a1e5227,1983-01-09,Législative,NA,4,2,1,L421-1,inversion L421-9
code_de_l'urbanisme,a1e5227,1983-01-09,Législative,NA,4,2,1,L421-2-2,inversion L480-6
code_de_l'urbanisme,a1e5227,1983-01-09,Réglementaire,NA,1,4,1,R*141-3,doublon
code_de_l'urbanisme,42f7091,1983-07-23,Législative,NA,4,1,0,L410-1,inversion L480-6
code_de_l'urbanisme,42f7091,1983-07-23,Législative,NA,4,2,1,L421-2,inversion L421-9
code_de_l'urbanisme,dfa6623,1983-07-24,Réglementaire,NA,2,1,4,R*214-4,inversion R216-1
code_de_l'urbanisme,d2e5f71,1983-10-01,Réglementaire,NA,1,2,2,R*122-10,inversion R*160-32
code_de_l'urbanisme,d2e5f71,1983-10-01,Réglementaire,NA,1,2,3,R*123-6,inversion R*123-32
code_de_l'urbanisme,d2e5f71,1983-10-01,Réglementaire,NA,3,1,3,R*313-8,inversion R313-14
code_de_l'urbanisme,2fd7a84,1984-04-01,Réglementaire,NA,4,2,1,R421-2,doublon
code_de_l'urbanisme,2fd7a84,1984-04-01,Réglementaire,NA,4,1,0,R*410-9,inversion R*490-6
code_de_l'urbanisme,2fd7a84,1984-04-01,Réglementaire,NA,4,3,0,R*430-14,inversion R*430-18
code_de_l'urbanisme,2fd7a84,1984-04-01,Réglementaire,NA,4,4,1,R*441-2,inversion R*441-13
code_de_l'urbanisme,2fd7a84,1984-04-01,Réglementaire,NA,4,4,1,R*441-6-1,inversion R*490-5
code_de_l'urbanisme,8aa3ec1,1984-04-05,Réglementaire,NA,5,2,0,R520-4,inversion R520-9
code_de_l'urbanisme,1c00c1c,1984-07-21,Réglementaire,NA,3,3,2,R*332-3,inversion R*332-14
code_de_l'urbanisme,708fd6b,1985-01-10,Législative,NA,1,4,5,L145-4,inversion L145-7
code_de_l'urbanisme,ddb4861,1985-01-15,Réglementaire,NA,5,1,0,R*510-1,inversion R*520-15
code_de_l'urbanisme,10f304b,1985-01-26,Législative,NA,1,4,4,L144-3,inversion L144-4
code_de_l'urbanisme,4ddec2b,1985-04-24,Réglementaire,NA,3,1,5,R*315-21-1,inversion R*315-54
code_de_l'urbanisme,4ddec2b,1985-04-24,Réglementaire,NA,4,2,1,R421-19,inversion R*490-5
code_de_l'urbanisme,f4cf05c,1985-07-19,Législative,NA,3,1,1,L311-4,inversion L340-1
code_de_l'urbanisme,f4cf05c,1985-07-19,Législative,NA,4,4,1,L441-1,inversion L445-4
code_de_l'urbanisme,932eab3,1985-10-01,Réglementaire,NA,3,1,1,R*311-12,inversion R*311-38
code_de_l'urbanisme,18a5086,1986-01-14,Réglementaire,NA,1,2,3,R*123-19,inversion R*160-32
code_de_l'urbanisme,18a5086,1986-01-14,Réglementaire,NA,1,2,3,R*123-12,inversion R*123-32
code_de_l'urbanisme,e677b7f,1986-01-31,Arrêtés,NA,5,2,0,A520-1,doublon
code_de_l'urbanisme,c84b39b,1986-03-16,Réglementaire,NA,4,4,3,R*443-7-2,inversion R*444-4
code_de_l'urbanisme,c84b39b,1986-03-16,Réglementaire,NA,4,4,1,R*441-7-1,inversion R*442-6-4
code_de_l'urbanisme,f7b1c57,1986-03-20,Réglementaire,NA,4,9,0,R*490-5,inversion R*490-6
code_de_l'urbanisme,c803940,1986-04-01,Réglementaire,NA,1,2,3,R*123-22,inversion R*160-32
code_de_l'urbanisme,c803940,1986-04-01,Réglementaire,NA,3,1,2,R*312-1,inversion R335-5
code_de_l'urbanisme,db6c814,1986-05-01,Réglementaire,NA,4,4,1,R*441-7-2,inversion R*441-7-4
code_de_l'urbanisme,0c5713c,1986-07-01,Réglementaire,NA,3,1,5,R*315-4,inversion R335-5
code_de_l'urbanisme,51a3462,1986-07-19,Législative,NA,2,1,1,L211-4,inversion L230-1
code_de_l'urbanisme,51a3462,1986-07-19,Réglementaire,NA,2,1,1,R*211-7,inversion R213-27
code_de_l'urbanisme,51a3462,1986-07-19,Réglementaire,NA,2,1,1,R*211-6,inversion R*211-11
code_de_l'urbanisme,567f2ae,1986-08-27,Législative,NA,4,2,3,L423-1,inversion L423-5
code_de_l'urbanisme,567f2ae,1986-08-27,Réglementaire,NA,1,2,3,R*123-18,inversion R*123-24
code_de_l'urbanisme,567f2ae,1986-08-27,Réglementaire,NA,3,1,5,R*315-19,inversion R335-5
code_de_l'urbanisme,567f2ae,1986-08-27,Réglementaire,NA,4,2,1,R*421-36,inversion R*490-5
code_de_l'urbanisme,5cabed7,1987-06-01,Réglementaire,NA,2,1,5,R*215-4,inversion R*215-6
code_de_l'urbanisme,ddfd5a5,1987-10-31,Réglementaire,NA,1,3,0,R*130-5,inversion R*160-32
code_de_l'urbanisme,ddfd5a5,1987-10-31,Réglementaire,NA,3,1,5,R*315-42,inversion R335-5
code_de_l'urbanisme,ddfd5a5,1987-10-31,Réglementaire,NA,4,2,1,R*421-39,inversion R*490-5
code_de_l'urbanisme,ed17ad1,1988-04-30,Réglementaire,NA,4,4,5,R445-1,inversion R*490-5
code_de_l'urbanisme,97c4038,1988-05-08,Réglementaire,NA,4,4,5,R*445-2,inversion R*490-5
code_de_l'urbanisme,ced3395,1989-01-01,Arrêtés,NA,6,1,4,A614-2,doublon
code_de_l'urbanisme,7f78471,1991-07-19,Législative,NA,3,2,4,L324-1,doublon
code_de_l'urbanisme,104a2dc,1995-01-10,Réglementaire,NA,1,2,3,R*123-24,doublon
code_de_l'urbanisme,f109667,1995-02-05,Législative,NA,1,4,1,L141-1,inversion L147-5
code_de_l'urbanisme,2b1c9fb,2000-12-14,Législative,NA,1,2,1,L121-2,inversion L121-4-1
code_de_l'urbanisme,2b1c9fb,2000-12-14,Législative,NA,2,3,0,L230-1,doublon
code_de_l'urbanisme,ea33a0c,2001-03-28,Réglementaire,NA,1,2,1,R*121-5,inversion R*121-13
code_de_l'urbanisme,ea33a0c,2001-03-28,Réglementaire,NA,3,3,2,R*332-1,inversion R*332-2
code_de_l'urbanisme,6950e49,2005-02-24,Législative,NA,1,4,2,L*142-2,doublon
code_de_l'urbanisme,bbc2219,2006-06-14,Législative,NA,4,2,5,L425-12,inversion L480-14
code_de_l'urbanisme,4dc4207,2012-03-01,Législative,NA,4,4,2,L442-2,doublon
code_de_l'urbanisme,4dc4207,2012-03-01,Législative,NA,4,4,2,L442-12,doublon
code_de_l'urbanisme,d80f125,2012-03-03,Réglementaire,NA,1,2,3,R*123-20-2,inversion R*123-21-1
code_de_l'urbanisme,d80f125,2012-03-03,Réglementaire,NA,1,2,3,R*123-20-3,inversion R*123-22-1
code_de_l'urbanisme,97f1436,2015-03-22,Législative,NA,1,2,3,L123-1-5,inversion L123-6
code_de_l'urbanisme,97f1436,2015-03-22,Législative,NA,1,2,3,L123-1-8,inversion L123-8
code_de_l'urbanisme,c05fbb5,2016-01-01,Législative,NA,1,2,2,L122-24,inversion L122-25
code_de_l'urbanisme,c05fbb5,2016-01-01,Réglementaire,NA,1,2,2,R122-6,inversion R122-13
